word,is_clueable,zipf,pos,flags,theme_tags,banned,in_must_keep,sources
BACKFILLS,True,,,,,False,,PLAY|WL
BACKFIRE,True,3.11,noun,atomic=False,,False,,BAS|PLAY|WL
BACKFIRED,True,3.04,verb,atomic=False,,False,,BAS|PLAY|WL
BACKFIRES,True,2.69,noun,atomic=False,,False,,BAS|PLAY|WL
BACKFIT,True,,,,,False,,PLAY|WL
BACKFITS,True,,,,,False,,PLAY|WL
BACKFLOW,True,,,,,False,,PLAY|WL
BACKFLOWS,True,,,,,False,,PLAY|WL
BACKHAND,True,2.86,noun,atomic=False,,False,,BAS|PLAY|WL
BACKHANDS,True,,,,,False,,PLAY|WL
BACKHAUL,True,,,,,False,,PLAY|WL
BACKHAULS,True,,,,,False,,PLAY|WL
BACKHOE,True,,,,,False,,PLAY|WL
BACKHOES,True,,,,,False,,PLAY|WL
BACKHOUSE,True,,,,,False,,PLAY|WL
BACKING,True,4.23,noun,atomic=False,,False,,BAS|PLAY|WL
BACKINGS,True,,,,,False,,PLAY|WL
BACKLAND,True,,,,,False,,PLAY|WL
BACKLANDS,True,,,,,False,,PLAY|WL
BACKLASH,True,3.66,noun,atomic=False,,False,,BAS|PLAY|WL
BACKLESS,True,,,,,False,,PLAY|WL
BACKLIGHT,True,,,,,False,,PLAY|WL
BACKLIST,True,,,,,False,,PLAY|WL
BACKLISTS,True,,,,,False,,PLAY|WL
BACKLIT,True,,,,,False,,PLAY|WL
BACKLOG,True,3.21,noun,atomic=False,,False,,BAS|PLAY|WL
BACKLOGS,True,,,,,False,,PLAY|WL
BACKMOST,True,,,,,False,,PLAY|WL
BACKOUT,True,,,,,False,,PLAY|WL
BACKOUTS,True,,,,,False,,PLAY|WL
BACKPACK,True,3.78,noun,atomic=False,,False,,BAS|PLAY|WL
BACKPACKS,True,3.07,noun,atomic=False,,False,,BAS|PLAY|WL
BACKPEDAL,True,,,,,False,,PLAY|WL
BACKREST,True,,,,,False,,PLAY|WL
BACKRESTS,True,,,,,False,,PLAY|WL
BACKROOM,True,2.78,noun,atomic=False,,False,,BAS|PLAY|WL
BACKROOMS,True,,,,,False,,PLAY|WL
BACKRUSH,True,,,,,False,,PLAY|WL
BACKS,True,4.1,noun,atomic=True,,False,,BAS|PLAY|WL
BACKSAW,True,,,,,False,,PLAY|WL
BACKSAWS,True,,,,,False,,PLAY|WL
BACKSEAT,True,3.19,noun,atomic=False,,False,,BAS|PLAY|WL
BACKSEATS,True,,,,,False,,PLAY|WL
BACKSET,True,,,,,False,,PLAY|WL
BACKSETS,True,,,,,False,,PLAY|WL
BACKSIDE,True,3.2,noun,atomic=False,,False,,BAS|PLAY|WL
BACKSIDES,True,,,,,False,,PLAY|WL
BACKSLAP,True,,,,,False,,PLAY|WL
BACKSLAPS,True,,,,,False,,PLAY|WL
BACKSLASH,True,,,,,False,,PLAY|WL
BACKSLID,True,,,,,False,,PLAY|WL
BACKSLIDE,True,,,,,False,,PLAY|WL
BACKSPACE,True,,,,,False,,PLAY|WL
BACKSPIN,True,,,,,False,,PLAY|WL
BACKSPINS,True,,,,,False,,PLAY|WL
BACKSTAB,True,,,,,False,,PLAY|WL
BACKSTABS,True,,,,,False,,PLAY|WL
BACKSTAGE,True,3.6,noun,atomic=False,,False,,BAS|PLAY|WL
BACKSTAY,True,,,,,False,,PLAY|WL
BACKSTAYS,True,,,,,False,,PLAY|WL
BACKSTOP,True,2.6,noun,atomic=False,,False,,BAS|PLAY|WL
BACKSTOPS,True,,,,,False,,PLAY|WL
BACKSWEPT,True,,,,,False,,PLAY|WL
BACKSWING,True,,,,,False,,PLAY|WL
BACKSWORD,True,,,,,False,,PLAY|WL
BACKTRACK,True,2.72,verb,atomic=False,,False,,BAS|PLAY|WL
BACKUP,True,4.21,noun,atomic=False,,False,,BAS|PLAY|WL
BACKUPS,True,3.12,noun,atomic=False,,False,,BAS|PLAY|WL
BACKWARD,True,3.71,adj,atomic=False,,False,,BAS|PLAY|WL
BACKWARDS,True,4.04,adv,atomic=False,,False,,BAS|PLAY|WL
BACKWASH,True,,,,,False,,PLAY|WL
BACKWATER,True,2.84,noun,atomic=False,,False,,BAS|PLAY|WL
BACKWOOD,True,,,,,False,,PLAY|WL
BACKWOODS,True,2.74,noun,atomic=False,,False,,BAS|PLAY|WL
BACKWRAP,True,,,,,False,,PLAY|WL
BACKWRAPS,True,,,,,False,,PLAY|WL
BACKYARD,True,3.87,noun,atomic=False,,False,,BAS|PLAY|WL
BACKYARDS,True,,,,,False,,PLAY|WL
BACON,True,4.15,noun,atomic=False,,False,,BAS|PLAY|WL
BACONS,True,,,,,False,,PLAY|WL
BACTERIA,True,4.19,noun,atomic=False,,False,,BAS|PLAY|WL
BACTERIAL,True,3.73,adj,atomic=False,,False,,BAS|PLAY|WL
BACTERIAS,True,,,,,False,,PLAY|WL
BACTERIN,True,,,,,False,,PLAY|WL
BACTERINS,True,,,,,False,,PLAY|WL
BACTERIUM,True,3.05,noun,atomic=False,,False,,BAS|PLAY|WL
BACTERIZE,True,,,,,False,,PLAY|WL
BACTEROID,True,,,,,False,,PLAY|WL
BACULA,True,,,,,False,,PLAY|WL
BACULINE,True,,,,,False,,PLAY|WL
BACULUM,True,,,,,False,,PLAY|WL
BACULUMS,True,,,,,False,,PLAY|WL
BAD,True,5.53,noun,atomic=True,,False,,BAS|PLAY|WL
BADASS,True,,,,,False,,PLAY|WL
BADASSED,True,,,,,False,,PLAY|WL
BADASSES,True,,,,,False,,PLAY|WL
BADDER,True,,,,,False,,PLAY|WL
BADDEST,True,,,,,False,,PLAY|WL
BADDIE,True,,,,,False,,PLAY|WL
BADDIES,True,2.74,noun,atomic=False,,False,,BAS|PLAY|WL
BADDY,True,,,,,False,,PLAY|WL
BADE,True,2.68,noun,atomic=True,,False,,BAS|PLAY|WL
BADGE,True,4.02,noun,atomic=True,,False,,BAS|PLAY|WL
BADGED,True,,,,,False,,PLAY|WL
BADGER,True,3.48,noun,atomic=False,,False,,BAS|PLAY|WL
BADGERED,True,,,,,False,,PLAY|WL
BADGERING,True,,,,,False,,PLAY|WL
BADGERLY,True,,,,,False,,PLAY|WL
BADGERS,True,3.25,noun,atomic=False,,False,,BAS|PLAY|WL
BADGES,True,3.5,noun,atomic=True,,False,,BAS|PLAY|WL
BADGING,True,,,,,False,,PLAY|WL
BADINAGE,True,,,,,False,,PLAY|WL
BADINAGED,True,,,,,False,,PLAY|WL
BADINAGES,True,,,,,False,,PLAY|WL
BADLAND,True,,,,,False,,PLAY|WL
BADLANDS,True,2.83,noun,atomic=False,,False,,BAS|PLAY|WL
BADLY,True,4.44,adv,atomic=False,,False,,BAS|PLAY|WL
BADMAN,True,,,,,False,,PLAY|WL
BADMEN,True,,,,,False,,PLAY|WL
BADMINTON,True,3.28,noun,atomic=False,,False,,BAS|PLAY|WL
BADMOUTH,True,,,,,False,,PLAY|WL
BADMOUTHS,True,,,,,False,,PLAY|WL
BADNESS,True,,,,,False,,PLAY|WL
BADNESSES,True,,,,,False,,PLAY|WL
BADS,True,,,,,False,,PLAY|WL
BAFF,True,,,,,False,,PLAY|WL
BAFFED,True,,,,,False,,PLAY|WL
BAFFIES,True,,,,,False,,PLAY|WL
BAFFING,True,,,,,False,,PLAY|WL
BAFFLE,True,2.72,noun,atomic=False,,False,,BAS|PLAY|WL
BAFFLED,True,3.36,noun,atomic=False,,False,,BAS|PLAY|WL
BAFFLEGAB,True,,,,,False,,PLAY|WL
BAFFLER,True,,,,,False,,PLAY|WL
BAFFLERS,True,,,,,False,,PLAY|WL
BAFFLES,True,2.88,noun,atomic=False,,False,,BAS|PLAY|WL
BAFFLING,True,3.13,verb,atomic=False,,False,,BAS|PLAY|WL
BAFFS,True,,,,,False,,PLAY|WL
BAFFY,True,,,,,False,,PLAY|WL
BAG,True,4.79,noun,atomic=True,,False,,BAS|PLAY|WL
BAGASS,True,,,,,False,,PLAY|WL
BAGASSE,True,,,,,False,,PLAY|WL
BAGASSES,True,,,,,False,,PLAY|WL
BAGATELLE,True,,,,,False,,PLAY|WL
BAGEL,True,3.18,noun,atomic=True,,False,,BAS|PLAY|WL
BAGELS,True,3.03,noun,atomic=True,,False,,BAS|PLAY|WL
BAGFUL,True,,,,,False,,PLAY|WL
BAGFULS,True,,,,,False,,PLAY|WL
BAGGAGE,True,3.74,noun,atomic=False,,False,,BAS|PLAY|WL
BAGGAGES,True,,,,,False,,PLAY|WL
BAGGED,True,3.18,verb,atomic=True,,False,,BAS|PLAY|WL
BAGGER,True,,,,,False,,PLAY|WL
BAGGERS,True,,,,,False,,PLAY|WL
BAGGIE,True,,,,,False,,PLAY|WL
BAGGIER,True,,,,,False,,PLAY|WL
BAGGIES,True,,,,,False,,PLAY|WL
BAGGIEST,True,,,,,False,,PLAY|WL
BAGGILY,True,,,,,False,,PLAY|WL
BAGGINESS,True,,,,,False,,PLAY|WL
BAGGING,True,3.0,noun,atomic=False,,False,,BAS|PLAY|WL
BAGGINGS,True,,,,,False,,PLAY|WL
BAGGY,True,3.16,adj,atomic=False,,False,,BAS|PLAY|WL
BAGHOUSE,True,,,,,False,,PLAY|WL
BAGHOUSES,True,,,,,False,,PLAY|WL
BAGMAN,True,,,,,False,,PLAY|WL
BAGMEN,True,,,,,False,,PLAY|WL
BAGNIO,True,,,,,False,,PLAY|WL
BAGNIOS,True,,,,,False,,PLAY|WL
BAGPIPE,True,,,,,False,,PLAY|WL
BAGPIPER,True,,,,,False,,PLAY|WL
BAGPIPERS,True,,,,,False,,PLAY|WL
BAGPIPES,True,2.74,noun,atomic=False,,False,,BAS|PLAY|WL
BAGS,True,4.43,noun,atomic=True,,False,,BAS|PLAY|WL
BAGSFUL,True,,,,,False,,PLAY|WL
BAGUET,True,,,,,False,,PLAY|WL
BAGUETS,True,,,,,False,,PLAY|WL
BAGUETTE,True,2.82,noun,atomic=True,,False,,BAS|PLAY|WL
BAGUETTES,True,,,,,False,,PLAY|WL
BAGWIG,True,,,,,False,,PLAY|WL
BAGWIGS,True,,,,,False,,PLAY|WL
BAGWORM,True,,,,,False,,PLAY|WL
BAGWORMS,True,,,,,False,,PLAY|WL
BAH,True,,,,,False,,PLAY|WL
BAHADUR,True,,,,,False,,PLAY|WL
BAHADURS,True,,,,,False,,PLAY|WL
BAHT,True,2.94,noun,atomic=True,,False,,BAS|PLAY|WL
BAHTS,True,,,,,False,,PLAY|WL
BAIDARKA,True,,,,,False,,PLAY|WL
BAIDARKAS,True,,,,,False,,PLAY|WL
BAIL,True,4.01,noun,atomic=True,,False,,BAS|PLAY|WL
BAILABLE,True,,,,,False,,PLAY|WL
BAILED,True,3.33,verb,atomic=True,,False,,BAS|PLAY|WL
BAILEE,True,,,,,False,,PLAY|WL
BAILEES,True,,,,,False,,PLAY|WL
BAILER,True,,,,,False,,PLAY|WL
BAILERS,True,,,,,False,,PLAY|WL
BAILEY,True,4.06,noun,atomic=False,,False,,BAS|PLAY|WL
BAILEYS,True,,,,,False,,PLAY|WL
BAILIE,True,,,,,False,,PLAY|WL
BAILIES,True,,,,,False,,PLAY|WL
BAILIFF,True,3.0,noun,atomic=True,,False,,BAS|PLAY|WL
BAILIFFS,True,2.69,noun,atomic=True,,False,,BAS|PLAY|WL
BAILING,True,2.98,verb,atomic=False,,False,,BAS|PLAY|WL
BAILIWICK,True,,,,,False,,PLAY|WL
BAILMENT,True,,,,,False,,PLAY|WL
BAILMENTS,True,,,,,False,,PLAY|WL
BAILOR,True,,,,,False,,PLAY|WL
BAILORS,True,,,,,False,,PLAY|WL
BAILOUT,True,,,,,False,,PLAY|WL
BAILOUTS,True,,,,,False,,PLAY|WL
BAILS,True,,,,,False,,PLAY|WL
BAILSMAN,True,,,,,False,,PLAY|WL
BAILSMEN,True,,,,,False,,PLAY|WL
BAIRN,True,,,,,False,,PLAY|WL
BAIRNISH,True,,,,,False,,PLAY|WL
BAIRNLIER,True,,,,,False,,PLAY|WL
BAIRNLY,True,,,,,False,,PLAY|WL
BAIRNS,True,,,,,False,,PLAY|WL
BAIT,True,3.85,noun,atomic=True,,False,,BAS|PLAY|WL
BAITED,True,2.78,verb,atomic=False,,False,,BAS|PLAY|WL
BAITER,True,,,,,False,,PLAY|WL
BAITERS,True,,,,,False,,PLAY|WL
BAITH,True,,,,,False,,PLAY|WL
BAITING,True,3.01,noun,atomic=False,,False,,BAS|PLAY|WL
BAITS,True,2.65,noun,atomic=True,,False,,BAS|PLAY|WL
BAIZA,True,,,,,False,,PLAY|WL
BAIZAS,True,,,,,False,,PLAY|WL
BAIZE,True,,,,,False,,PLAY|WL
BAIZES,True,,,,,False,,PLAY|WL
BAKE,True,3.91,verb,atomic=True,,False,,BAS|PLAY|WL
BAKED,True,3.92,verb,atomic=True,,False,,BAS|PLAY|WL
BAKEMEAT,True,,,,,False,,PLAY|WL
BAKEMEATS,True,,,,,False,,PLAY|WL
BAKER,True,4.23,noun,atomic=False,,False,,BAS|PLAY|WL
BAKERIES,True,2.9,noun,atomic=False,,False,,BAS|PLAY|WL
BAKERS,True,3.17,noun,atomic=False,,False,,BAS|PLAY|WL
BAKERY,True,3.67,noun,atomic=False,,False,,BAS|PLAY|WL
BAKES,True,2.73,verb,atomic=True,,False,,BAS|PLAY|WL
BAKESHOP,True,,,,,False,,PLAY|WL
BAKESHOPS,True,,,,,False,,PLAY|WL
BAKING,True,3.92,noun,atomic=False,,False,,BAS|PLAY|WL
BAKINGS,True,,,,,False,,PLAY|WL
BAKLAVA,True,,,,,False,,PLAY|WL
BAKLAVAS,True,,,,,False,,PLAY|WL
BAKLAWA,True,,,,,False,,PLAY|WL
BAKLAWAS,True,,,,,False,,PLAY|WL
BAKSHEESH,True,,,,,False,,PLAY|WL
BAKSHISH,True,,,,,False,,PLAY|WL
BAL,True,,,,,False,,PLAY|WL
BALACLAVA,True,,,,,False,,PLAY|WL
BALALAIKA,True,,,,,False,,PLAY|WL
BALANCE,True,4.76,noun,atomic=False,,False,,BAS|PLAY|WL
BALANCED,True,4.18,verb,atomic=False,,False,,BAS|PLAY|WL
BALANCER,True,,,,,False,,PLAY|WL
BALANCERS,True,,,,,False,,PLAY|WL
BALANCES,True,3.62,noun,atomic=False,,False,,BAS|PLAY|WL
BALANCING,True,3.8,noun,atomic=False,,False,,BAS|PLAY|WL
BALAS,True,,,,,False,,PLAY|WL
BALASES,True,,,,,False,,PLAY|WL
BALATA,True,,,,,False,,PLAY|WL
BALATAS,True,,,,,False,,PLAY|WL
BALBOA,True,2.95,noun,atomic=False,,False,,BAS|PLAY|WL
BALBOAS,True,,,,,False,,PLAY|WL
BALCONIED,True,,,,,False,,PLAY|WL
BALCONIES,True,3.04,noun,atomic=False,,False,,BAS|PLAY|WL
BALCONY,True,3.78,noun,atomic=False,,False,,BAS|PLAY|WL
BALD,True,3.83,verb,atomic=True,,False,,BAS|PLAY|WL
BALDACHIN,True,,,,,False,,PLAY|WL
BALDED,True,,,,,False,,PLAY|WL
BALDER,True,,,,,False,,PLAY|WL
BALDEST,True,,,,,False,,PLAY|WL
BALDHEAD,True,,,,,False,,PLAY|WL
BALDHEADS,True,,,,,False,,PLAY|WL
BALDIES,True,,,,,False,,PLAY|WL
BALDING,True,2.91,verb,atomic=False,,False,,BAS|PLAY|WL
BALDISH,True,,,,,False,,PLAY|WL
BALDLY,True,,,,,False,,PLAY|WL
BALDNESS,True,2.66,noun,atomic=False,,False,,BAS|PLAY|WL
BALDPATE,True,,,,,False,,PLAY|WL
BALDPATES,True,,,,,False,,PLAY|WL
BALDRIC,True,,,,,False,,PLAY|WL
BALDRICK,True,,,,,False,,PLAY|WL
BALDRICKS,True,,,,,False,,PLAY|WL
BALDRICS,True,,,,,False,,PLAY|WL
BALDS,True,,,,,False,,PLAY|WL
BALDY,True,,,,,False,,PLAY|WL
BALE,True,3.61,noun,atomic=True,,False,,BAS|PLAY|WL
BALED,True,,,,,False,,PLAY|WL
BALEEN,True,,,,,False,,PLAY|WL
BALEENS,True,,,,,False,,PLAY|WL
BALEFIRE,True,,,,,False,,PLAY|WL
BALEFIRES,True,,,,,False,,PLAY|WL
BALEFUL,True,,,,,False,,PLAY|WL
BALEFULLY,True,,,,,False,,PLAY|WL
BALER,True,,,,,False,,PLAY|WL
BALERS,True,,,,,False,,PLAY|WL
BALES,True,2.97,noun,atomic=True,,False,,BAS|PLAY|WL
BALING,True,,,,,False,,PLAY|WL
BALISAUR,True,,,,,False,,PLAY|WL
BALISAURS,True,,,,,False,,PLAY|WL
BALK,True,2.72,noun,atomic=True,,False,,BAS|PLAY|WL
BALKANIZE,True,,,,,False,,PLAY|WL
BALKED,True,,,,,False,,PLAY|WL
BALKER,True,,,,,False,,PLAY|WL
BALKERS,True,,,,,False,,PLAY|WL
BALKIER,True,,,,,False,,PLAY|WL
BALKIEST,True,,,,,False,,PLAY|WL
BALKILY,True,,,,,False,,PLAY|WL
BALKINESS,True,,,,,False,,PLAY|WL
BALKING,True,,,,,False,,PLAY|WL
BALKLINE,True,,,,,False,,PLAY|WL
BALKLINES,True,,,,,False,,PLAY|WL
BALKS,True,,,,,False,,PLAY|WL
BALKY,True,,,,,False,,PLAY|WL
BALL,True,5.04,noun,atomic=True,,False,,BAS|PLAY|WL
BALLAD,True,3.42,noun,atomic=False,,False,,BAS|PLAY|WL
BALLADE,True,,,,,False,,PLAY|WL
BALLADEER,True,,,,,False,,PLAY|WL
BALLADES,True,,,,,False,,PLAY|WL
BALLADIC,True,,,,,False,,PLAY|WL
BALLADIST,True,,,,,False,,PLAY|WL
BALLADRY,True,,,,,False,,PLAY|WL
BALLADS,True,3.16,noun,atomic=False,,False,,BAS|PLAY|WL
BALLAST,True,3.16,noun,atomic=False,,False,,BAS|PLAY|WL
BALLASTED,True,,,,,False,,PLAY|WL
BALLASTS,True,,,,,False,,PLAY|WL
BALLED,True,2.73,verb,atomic=True,,False,,BAS|PLAY|WL
BALLER,True,,,,,False,,PLAY|WL
BALLERINA,True,3.1,noun,atomic=False,,False,,BAS|PLAY|WL
BALLERS,True,,,,,False,,PLAY|WL
BALLET,True,3.95,noun,atomic=False,,False,,BAS|PLAY|WL
BALLETIC,True,,,,,False,,PLAY|WL
BALLETS,True,2.63,noun,atomic=False,,False,,BAS|PLAY|WL
BALLGAME,True,2.69,noun,atomic=False,,False,,BAS|PLAY|WL
BALLGAMES,True,,,,,False,,PLAY|WL
BALLHAWK,True,,,,,False,,PLAY|WL
BALLHAWKS,True,,,,,False,,PLAY|WL
BALLIES,True,,,,,False,,PLAY|WL
BALLING,True,2.76,verb,atomic=True,,False,,BAS|PLAY|WL
BALLISTA,True,,,,,False,,PLAY|WL
BALLISTAE,True,,,,,False,,PLAY|WL
BALLISTIC,True,3.48,adj,atomic=False,,False,,BAS|PLAY|WL
BALLON,True,,,,,False,,PLAY|WL
BALLONET,True,,,,,False,,PLAY|WL
BALLONETS,True,,,,,False,,PLAY|WL
BALLONNE,True,,,,,False,,PLAY|WL
BALLONNES,True,,,,,False,,PLAY|WL
BALLONS,True,,,,,False,,PLAY|WL
BALLOON,True,3.9,noun,atomic=False,,False,,BAS|PLAY|WL
BALLOONED,True,,,,,False,,PLAY|WL
BALLOONS,True,3.66,noun,atomic=False,,False,,BAS|PLAY|WL
BALLOT,True,4.06,noun,atomic=False,,False,,BAS|PLAY|WL
BALLOTED,True,,,,,False,,PLAY|WL
BALLOTER,True,,,,,False,,PLAY|WL
BALLOTERS,True,,,,,False,,PLAY|WL
BALLOTING,True,2.62,noun,atomic=False,,False,,BAS|PLAY|WL
BALLOTS,True,3.64,noun,atomic=False,,False,,BAS|PLAY|WL
BALLPARK,True,3.3,noun,atomic=False,,False,,BAS|PLAY|WL
BALLPARKS,True,,,,,False,,PLAY|WL
BALLPOINT,True,,,,,False,,PLAY|WL
BALLROOM,True,3.52,noun,atomic=False,,False,,BAS|PLAY|WL
BALLROOMS,True,,,,,False,,PLAY|WL
BALLS,True,4.52,noun,atomic=True,,False,,BAS|PLAY|WL
BALLSIER,True,,,,,False,,PLAY|WL
BALLSIEST,True,,,,,False,,PLAY|WL
BALLSY,True,,,,,False,,PLAY|WL
BALLUTE,True,,,,,False,,PLAY|WL
BALLUTES,True,,,,,False,,PLAY|WL
BALLY,True,2.73,adj,atomic=False,,False,,BAS|PLAY|WL
BALLYHOO,True,,,,,False,,PLAY|WL
BALLYHOOS,True,,,,,False,,PLAY|WL
BALLYRAG,True,,,,,False,,PLAY|WL
BALLYRAGS,True,,,,,False,,PLAY|WL
BALM,True,3.25,noun,atomic=True,,False,,BAS|PLAY|WL
BALMACAAN,True,,,,,False,,PLAY|WL
BALMIER,True,,,,,False,,PLAY|WL
BALMIEST,True,,,,,False,,PLAY|WL
BALMILY,True,,,,,False,,PLAY|WL
BALMINESS,True,,,,,False,,PLAY|WL
BALMLIKE,True,,,,,False,,PLAY|WL
BALMORAL,True,2.63,noun,atomic=False,,False,,BAS|PLAY|WL
BALMORALS,True,,,,,False,,PLAY|WL
BALMS,True,,,,,False,,PLAY|WL
BALMY,True,2.7,adj,atomic=True,,False,,BAS|PLAY|WL
BALNEAL,True,,,,,False,,PLAY|WL
BALONEY,True,,,,,False,,PLAY|WL
BALONEYS,True,,,,,False,,PLAY|WL
BALS,True,,,,,False,,PLAY|WL
BALSA,True,,,,,False,,PLAY|WL
BALSAM,True,2.65,noun,atomic=False,,False,,BAS|PLAY|WL
BALSAMED,True,,,,,False,,PLAY|WL
BALSAMIC,True,2.74,adj,atomic=False,,False,,BAS|PLAY|WL
BALSAMING,True,,,,,False,,PLAY|WL
BALSAMS,True,,,,,False,,PLAY|WL
BALSAS,True,,,,,False,,PLAY|WL
BALUSTER,True,,,,,False,,PLAY|WL
BALUSTERS,True,,,,,False,,PLAY|WL
BAM,True,3.64,noun,atomic=True,,False,,BAS|PLAY|WL
BAMBINI,True,,,,,False,,PLAY|WL
BAMBINO,True,,,,,False,,PLAY|WL
BAMBINOS,True,,,,,False,,PLAY|WL
BAMBOO,True,3.65,noun,atomic=False,,False,,BAS|PLAY|WL
BAMBOOS,True,,,,,False,,PLAY|WL
BAMBOOZLE,True,,,,,False,,PLAY|WL
BAMMED,True,,,,,False,,PLAY|WL
BAMMING,True,,,,,False,,PLAY|WL
BAMS,True,,,,,False,,PLAY|WL
BAN,True,4.55,noun,atomic=True,,False,,BAS|PLAY|WL
BANAL,True,2.88,adj,atomic=False,,False,,BAS|PLAY|WL
BANALITY,True,,,,,False,,PLAY|WL
BANALIZE,True,,,,,False,,PLAY|WL
BANALIZED,True,,,,,False,,PLAY|WL
BANALIZES,True,,,,,False,,PLAY|WL
BANALLY,True,,,,,False,,PLAY|WL
BANANA,True,4.0,noun,atomic=False,,False,,BAS|PLAY|WL
BANANAS,True,3.7,noun,atomic=False,,False,,BAS|PLAY|WL
BANAUSIC,True,,,,,False,,PLAY|WL
BANCO,True,,,,,False,,PLAY|WL
BANCOS,True,,,,,False,,PLAY|WL
BAND,True,4.92,noun,atomic=True,,False,,BAS|PLAY|WL
BANDAGE,True,3.24,noun,atomic=False,,False,,BAS|PLAY|WL
BANDAGED,True,2.71,verb,atomic=False,,False,,BAS|PLAY|WL
BANDAGER,True,,,,,False,,PLAY|WL
BANDAGERS,True,,,,,False,,PLAY|WL
BANDAGES,True,3.06,noun,atomic=False,,False,,BAS|PLAY|WL
BANDAGING,True,,,,,False,,PLAY|WL
BANDANA,True,2.75,noun,atomic=False,,False,,BAS|PLAY|WL
BANDANAS,True,,,,,False,,PLAY|WL
BANDANNA,True,,,,,False,,PLAY|WL
BANDANNAS,True,,,,,False,,PLAY|WL
BANDBOX,True,,,,,False,,PLAY|WL
BANDBOXES,True,,,,,False,,PLAY|WL
BANDEAU,True,,,,,False,,PLAY|WL
BANDEAUS,True,,,,,False,,PLAY|WL
BANDEAUX,True,,,,,False,,PLAY|WL
BANDED,True,3.13,verb,atomic=False,,False,,BAS|PLAY|WL
BANDER,True,,,,,False,,PLAY|WL
BANDEROL,True,,,,,False,,PLAY|WL
BANDEROLE,True,,,,,False,,PLAY|WL
BANDEROLS,True,,,,,False,,PLAY|WL
BANDERS,True,,,,,False,,PLAY|WL
BANDICOOT,True,,,,,False,,PLAY|WL
BANDIED,True,,,,,False,,PLAY|WL
BANDIES,True,,,,,False,,PLAY|WL
BANDING,True,2.91,noun,atomic=False,,False,,BAS|PLAY|WL
BANDIT,True,3.37,noun,atomic=False,,False,,BAS|PLAY|WL
BANDITRY,True,,,,,False,,PLAY|WL
BANDITS,True,3.39,noun,atomic=False,,False,,BAS|PLAY|WL
BANDITTI,True,,,,,False,,PLAY|WL
BANDOG,True,,,,,False,,PLAY|WL
BANDOGS,True,,,,,False,,PLAY|WL
BANDOLEER,True,,,,,False,,PLAY|WL
BANDOLIER,True,,,,,False,,PLAY|WL
BANDORA,True,,,,,False,,PLAY|WL
BANDORAS,True,,,,,False,,PLAY|WL
BANDORE,True,,,,,False,,PLAY|WL
BANDORES,True,,,,,False,,PLAY|WL
BANDS,True,4.37,noun,atomic=True,,False,,BAS|PLAY|WL
BANDSMAN,True,,,,,False,,PLAY|WL
BANDSMEN,True,,,,,False,,PLAY|WL
BANDSTAND,True,,,,,False,,PLAY|WL
BANDWAGON,True,3.26,noun,atomic=False,,False,,BAS|PLAY|WL
BANDWIDTH,True,3.62,noun,atomic=False,,False,,BAS|PLAY|WL
BANDY,True,,,,,False,,PLAY|WL
BANDYING,True,,,,,False,,PLAY|WL
BANE,True,3.26,noun,atomic=True,,False,,BAS|PLAY|WL
BANEBERRY,True,,,,,False,,PLAY|WL
BANED,True,,,,,False,,PLAY|WL
BANEFUL,True,,,,,False,,PLAY|WL
BANEFULLY,True,,,,,False,,PLAY|WL
BANES,True,,,,,False,,PLAY|WL
BANG,True,4.32,noun,atomic=True,,False,,BAS|PLAY|WL
BANGED,True,3.42,verb,atomic=True,,False,,BAS|PLAY|WL
BANGER,True,3.02,noun,atomic=True,,False,,BAS|PLAY|WL
BANGERS,True,2.85,noun,atomic=True,,False,,BAS|PLAY|WL
BANGING,True,3.68,noun,atomic=False,,False,,BAS|PLAY|WL
BANGK,,,,,,False,True,KEEP
BANGKOK,True,3.84,noun,atomic=True,,False,,BAS|PLAY|WL
BANGKOKS,True,,,,,False,,PLAY|WL
BANGLE,True,,,,,False,,PLAY|WL
BANGLES,True,2.75,noun,atomic=False,,False,,BAS|PLAY|WL
BANGS,True,3.45,noun,atomic=True,,False,,BAS|PLAY|WL
BANGTAIL,True,,,,,False,,PLAY|WL
BANGTAILS,True,,,,,False,,PLAY|WL
BANI,True,2.64,noun,atomic=True,,False,,BAS|PLAY|WL
BANIAN,True,,,,,False,,PLAY|WL
BANIANS,True,,,,,False,,PLAY|WL
BANING,True,,,,,False,,PLAY|WL
BANISH,True,3.07,verb,atomic=False,,False,,BAS|PLAY|WL
BANISHED,True,3.39,verb,atomic=False,,False,,BAS|PLAY|WL
BANISHER,True,,,,,False,,PLAY|WL
BANISHERS,True,,,,,False,,PLAY|WL
BANISHES,True,,,,,False,,PLAY|WL
BANISHING,True,,,,,False,,PLAY|WL
BANISTER,True,,,,,False,,PLAY|WL
BANISTERS,True,,,,,False,,PLAY|WL
BANJAX,True,,,,,False,,PLAY|WL
BANJAXED,True,,,,,False,,PLAY|WL
BANJAXES,True,,,,,False,,PLAY|WL
BANJAXING,True,,,,,False,,PLAY|WL
BANJO,True,3.27,noun,atomic=False,,False,,BAS|PLAY|WL
BANJOES,True,,,,,False,,PLAY|WL
BANJOIST,True,,,,,False,,PLAY|WL
BANJOISTS,True,,,,,False,,PLAY|WL
BANJOS,True,,,,,False,,PLAY|WL
BANK,True,5.16,noun,atomic=True,,False,,BAS|PLAY|WL
BANKABLE,True,,,,,False,,PLAY|WL
