word,pos,zipf,flags,theme_tags
analytic,adj,3.31,atomic=False,
analyze,verb,3.84,atomic=False,
analyzed,verb,3.9,atomic=False,
analyzer,noun,3.06,atomic=False,
analyzes,verb,3.19,atomic=False,
analyzing,verb,3.71,atomic=False,
anarchism,noun,3.02,atomic=False,
anarchist,noun,3.36,atomic=False,
anarchy,noun,3.52,atomic=False,
anas,noun,2.7,atomic=True,
anathema,noun,2.79,atomic=False,
anatomy,noun,3.94,atomic=False,
ancestor,noun,3.49,atomic=False,
ancestors,noun,3.98,atomic=False,
ancestral,adj,3.43,atomic=False,
ancestry,noun,3.5,atomic=False,
anchor,noun,4.02,atomic=False,
anchorage,noun,3.42,atomic=False,
anchored,verb,3.46,atomic=False,
anchoring,verb,2.97,atomic=False,
anchorman,noun,2.63,atomic=False,
anchors,noun,3.43,atomic=False,
anchovies,noun,2.72,atomic=False,
ancient,noun,4.68,atomic=False,
ancients,noun,3.12,atomic=False,
ancillary,adj,3.06,atomic=False,
androgen,noun,2.77,atomic=False,
android,noun,4.42,atomic=False,
androids,noun,2.9,atomic=False,
andromeda,noun,3.18,atomic=False,
ane,adj,2.62,atomic=True,
anecdotal,adj,3.17,atomic=False,
anecdote,noun,3.2,atomic=False,
anecdotes,noun,3.36,atomic=False,
anemia,noun,3.17,atomic=False,
anemic,adj,2.76,atomic=False,
aneurysm,noun,3.08,atomic=True,
anew,adv,3.2,atomic=True,
angel,noun,4.45,atomic=False,
angelic,adj,3.13,atomic=False,
angelica,noun,3.09,atomic=False,
angels,noun,4.26,atomic=False,
anger,noun,4.42,atomic=True,
angered,verb,3.29,atomic=False,
angers,noun,2.91,atomic=True,
angina,noun,2.77,atomic=False,
angle,noun,4.38,atomic=False,
angled,verb,3.27,atomic=False,
angler,noun,2.84,atomic=False,
anglers,noun,2.97,atomic=False,
angles,noun,3.9,atomic=False,
angling,noun,3.01,atomic=False,
angrier,adj,2.75,atomic=False,
angrily,adv,3.34,atomic=False,
angry,adj,4.66,atomic=False,
angst,noun,3.26,atomic=True,
anguish,noun,3.37,atomic=False,
angular,adj,3.51,atomic=False,
ani,noun,3.2,atomic=True,
anil,noun,3.01,atomic=True,
anima,noun,2.76,atomic=False,
animal,noun,4.81,atomic=False,
animals,noun,4.84,atomic=False,
animate,verb,3.14,atomic=False,
animated,verb,4.07,atomic=False,
animating,verb,2.77,atomic=False,
animation,noun,4.18,atomic=False,
animator,noun,2.93,atomic=False,
animators,noun,2.88,atomic=False,
anime,noun,4.26,atomic=False,
animosity,noun,3.17,atomic=False,
animus,noun,2.7,atomic=False,
anion,noun,2.7,atomic=False,
anise,noun,2.65,atomic=True,
ankle,noun,3.97,atomic=False,
ankles,noun,3.5,atomic=False,
anna,noun,4.37,atomic=False,
annals,noun,3.37,atomic=False,
annealing,noun,2.61,atomic=False,
annex,noun,3.5,atomic=False,
annexed,verb,3.5,atomic=False,
annexing,verb,2.61,atomic=False,
annotated,verb,3.28,atomic=False,
announce,verb,4.26,atomic=False,
announced,verb,4.96,atomic=False,
announcer,noun,3.58,atomic=False,
announces,verb,3.94,atomic=False,
annoy,verb,3.46,atomic=False,
annoyance,noun,3.33,atomic=False,
annoyed,verb,3.95,atomic=False,
annoying,noun,4.4,atomic=False,
annoys,verb,3.32,atomic=False,
annual,noun,4.94,atomic=False,
annually,adv,4.16,atomic=False,
annuals,noun,2.64,atomic=False,
annuities,noun,3.03,atomic=False,
annuity,noun,3.35,atomic=False,
annular,adj,2.78,atomic=False,
annulled,verb,2.95,atomic=False,
annulment,noun,2.85,atomic=False,
anode,noun,2.86,atomic=False,
anointed,verb,3.1,atomic=False,
anointing,noun,2.76,atomic=False,
anomalies,noun,3.28,atomic=False,
anomalous,adj,2.94,atomic=False,
anomaly,noun,3.47,atomic=False,
anon,adv,3.33,atomic=True,
anonymity,noun,3.39,atomic=False,
anonymous,adj,4.17,atomic=False,
anorexia,noun,3.16,atomic=False,
anorexic,noun,2.73,atomic=False,
another,adj,5.74,atomic=False,
answer,noun,5.17,atomic=False,
answered,verb,4.32,atomic=False,
answering,verb,4.07,atomic=False,
answers,noun,4.6,atomic=False,
ant,noun,3.86,atomic=True,
antarctic,noun,3.56,atomic=False,
ante,noun,3.33,atomic=True,
antelope,noun,3.08,atomic=False,
antenna,noun,3.77,atomic=False,
antennae,noun,3.01,atomic=False,
antennas,noun,3.27,atomic=False,
anterior,noun,3.51,atomic=False,
anthem,noun,3.91,atomic=False,
anthems,noun,2.95,atomic=False,
anthology,noun,3.48,atomic=False,
anthrax,noun,3.15,atomic=False,
anti,noun,5.01,atomic=False,
antibody,noun,3.46,atomic=False,
antics,noun,3.38,atomic=False,
antidote,noun,3.25,atomic=False,
antigen,noun,3.21,atomic=False,
antigens,noun,2.92,atomic=False,
antipathy,noun,2.7,atomic=False,
antique,noun,3.86,atomic=False,
antiques,noun,3.48,atomic=False,
antiquity,noun,3.43,atomic=False,
antitrust,adj,3.37,atomic=False,
antiviral,noun,2.83,atomic=False,
antler,noun,2.61,atomic=True,
antlers,noun,2.95,atomic=True,
ants,noun,3.72,atomic=True,
anus,noun,3.25,atomic=True,
anvil,noun,3.04,atomic=True,
anxieties,noun,3.13,atomic=False,
anxiety,noun,4.45,atomic=False,
anxious,adj,4.09,atomic=False,
anxiously,adv,3.09,atomic=False,
any,adj,6.07,atomic=True,
anyhow,adv,3.48,atomic=False,
anymore,adv,4.94,atomic=False,
anyway,adv,4.91,atomic=False,
anyways,adv,4.04,atomic=False,
anywhere,adv,4.71,atomic=False,
aorta,noun,2.92,atomic=False,
aortic,adj,3.07,atomic=False,
apache,noun,3.54,atomic=True,
apaches,noun,2.67,atomic=False,
apart,adj,4.78,atomic=True,
apartheid,noun,3.61,atomic=True,
apartment,noun,4.65,atomic=False,
apathetic,adj,2.84,atomic=False,
apathy,noun,3.26,atomic=False,
ape,noun,3.48,atomic=True,
aperture,noun,3.47,atomic=False,
apes,noun,3.45,atomic=True,
apex,noun,3.71,atomic=True,
aphasia,noun,2.6,atomic=False,
aphids,noun,2.63,atomic=True,
apical,adj,2.87,atomic=False,
apiece,adv,3.24,atomic=True,
apnea,noun,3.0,atomic=False,
apollo,noun,3.82,atomic=False,
apologies,noun,3.85,atomic=False,
apologise,verb,3.66,atomic=False,
apologist,noun,2.77,atomic=False,
apologize,verb,4.16,atomic=False,
apology,noun,4.05,atomic=False,
apostasy,noun,2.92,atomic=False,
apostate,noun,2.67,atomic=False,
apostle,noun,3.46,atomic=False,
apostles,noun,3.47,atomic=False,
apostolic,adj,3.21,atomic=False,
appalled,verb,3.24,atomic=False,
appalling,noun,3.46,atomic=False,
apparatus,noun,3.78,atomic=False,
apparel,noun,3.72,atomic=False,
apparent,adj,4.32,atomic=False,
appeal,noun,4.67,atomic=False,
appealed,verb,3.83,atomic=False,
appealing,verb,3.95,atomic=False,
appeals,noun,4.22,atomic=False,
appear,verb,4.85,atomic=False,
appeared,verb,4.83,atomic=False,
appearing,noun,4.15,atomic=False,
appears,verb,4.84,atomic=False,
appease,verb,3.2,atomic=False,
appellant,noun,2.82,atomic=False,
appellate,adj,3.34,atomic=False,
append,verb,2.64,atomic=False,
appendage,noun,2.76,atomic=False,
appended,verb,2.84,atomic=False,
appendix,noun,3.51,atomic=False,
appetite,noun,3.87,atomic=False,
appetites,noun,2.87,atomic=False,
appetizer,noun,2.86,atomic=False,
applaud,verb,3.46,atomic=False,
applauded,verb,3.21,atomic=False,
applauds,verb,2.74,atomic=False,
applause,noun,3.83,atomic=False,
apple,noun,4.76,atomic=False,
apples,noun,3.96,atomic=False,
appliance,noun,3.35,atomic=False,
applicant,noun,3.64,atomic=False,
applied,verb,4.67,atomic=False,
applies,verb,4.23,atomic=False,
apply,verb,4.81,atomic=False,
applying,verb,4.24,atomic=False,
appoint,verb,3.7,atomic=False,
appointed,verb,4.59,atomic=False,
appointee,noun,2.88,atomic=False,
appoints,verb,3.17,atomic=False,
appraisal,noun,3.43,atomic=False,
appraised,verb,2.78,atomic=False,
appraiser,noun,2.8,atomic=False,
apprehend,verb,3.02,atomic=False,
approach,noun,4.93,atomic=False,
approval,noun,4.5,atomic=False,
approvals,noun,3.13,atomic=False,
approve,verb,4.08,atomic=False,
approved,verb,4.64,atomic=False,
approves,verb,3.42,atomic=False,
approving,noun,3.34,atomic=False,
apricot,noun,2.98,atomic=False,
apricots,noun,2.74,atomic=False,
apron,noun,3.36,atomic=True,
aprons,noun,2.73,atomic=True,
apropos,adj,2.69,atomic=False,
apt,adj,3.69,atomic=True,
aptitude,noun,3.2,atomic=False,
aptly,adv,3.12,atomic=False,
aqua,noun,3.43,atomic=True,
aquarium,noun,3.56,atomic=False,
aquariums,noun,2.76,atomic=False,
aquatic,noun,3.62,atomic=False,
aqueduct,noun,2.93,atomic=False,
aqueous,adj,3.15,atomic=False,
aquifer,noun,2.9,atomic=True,
aquifers,noun,2.71,atomic=True,
arabic,noun,4.03,atomic=False,
arable,adj,2.96,atomic=True,
arb,noun,2.61,atomic=True,
arbiter,noun,2.98,atomic=False,
arbitrage,noun,2.81,atomic=False,
arbitrary,adj,3.85,atomic=False,
arbor,noun,3.49,atomic=False,
arboretum,noun,2.8,atomic=False,
arc,noun,4.21,atomic=True,
arcade,noun,3.73,atomic=False,
arcades,noun,2.77,atomic=False,
arcadia,noun,3.08,atomic=False,
arcana,noun,2.62,atomic=False,
arcane,adj,2.99,atomic=False,
arch,noun,4.02,atomic=True,
archaic,adj,3.36,atomic=False,
archangel,noun,2.98,atomic=True,
archduke,noun,2.81,atomic=False,
arched,verb,3.24,atomic=True,
archer,noun,3.81,atomic=True,
archers,noun,3.29,atomic=True,
archery,noun,3.25,atomic=True,
arches,noun,3.45,atomic=False,
archetype,noun,2.96,atomic=True,
arching,verb,2.71,atomic=False,
architect,noun,4.08,atomic=False,
archival,adj,3.28,atomic=True,
archive,noun,3.98,atomic=False,
archived,verb,3.4,atomic=True,
archives,noun,4.1,atomic=False,
archiving,verb,2.73,atomic=False,
archivist,noun,2.8,atomic=False,
archway,noun,2.67,atomic=False,
arcs,noun,3.26,atomic=True,
arctic,noun,4.03,atomic=False,
ardent,adj,3.28,atomic=False,
arduous,adj,3.18,atomic=False,
area,noun,5.46,atomic=True,
areas,noun,5.15,atomic=False,
arena,noun,4.33,atomic=False,
arenas,noun,3.28,atomic=False,
ares,noun,3.09,atomic=True,
argent,noun,2.8,atomic=False,
argentine,noun,3.62,atomic=False,
arginine,noun,2.7,atomic=False,
argon,noun,2.86,atomic=False,
arguable,adj,2.66,atomic=False,
arguably,adv,3.9,atomic=False,
argue,verb,4.46,atomic=False,
argued,verb,4.36,atomic=False,
argues,verb,4.04,atomic=False,
arguing,noun,4.25,atomic=False,
argument,noun,4.64,atomic=False,
arguments,noun,4.33,atomic=False,
argus,noun,3.05,atomic=False,
argyle,noun,2.96,atomic=False,
argyll,noun,2.92,atomic=False,
aria,noun,3.39,atomic=True,
arias,noun,3.1,atomic=True,
arid,adj,3.37,atomic=True,
arise,verb,3.93,atomic=True,
arisen,verb,3.2,atomic=True,
arises,verb,3.61,atomic=False,
arising,verb,3.72,atomic=False,
ark,noun,3.75,atomic=True,
arm,noun,4.73,atomic=True,
armada,noun,3.12,atomic=False,
armadillo,noun,2.7,atomic=False,
armament,noun,3.04,atomic=False,
armaments,noun,2.95,atomic=False,
armband,noun,2.7,atomic=False,
armchair,noun,3.21,atomic=False,
armed,verb,4.59,atomic=True,
armies,noun,3.9,atomic=True,
arming,noun,3.14,atomic=False,
armistice,noun,3.22,atomic=True,
armor,noun,3.97,atomic=False,
armored,verb,3.62,atomic=False,
armory,noun,3.22,atomic=False,
armour,noun,3.75,atomic=False,
armoured,verb,3.34,atomic=False,
armoury,noun,2.73,atomic=False,
armpit,noun,3.0,atomic=True,
armpits,noun,2.87,atomic=True,
arms,noun,4.82,atomic=True,
army,noun,5.06,atomic=True,
aroma,noun,3.23,atomic=False,
aromas,noun,2.63,atomic=False,
aromatic,adj,3.32,atomic=False,
arose,verb,3.73,atomic=True,
around,adv,5.77,atomic=True,
arousal,noun,3.12,atomic=True,
arouse,verb,2.9,atomic=True,
aroused,verb,3.35,atomic=True,
arousing,verb,2.83,atomic=False,
arraigned,verb,2.73,atomic=False,
arrange,verb,4.0,atomic=False,
arranged,verb,4.31,atomic=False,
arranger,noun,2.61,atomic=False,
arranges,verb,2.9,atomic=False,
arranging,noun,3.55,atomic=False,
array,noun,4.1,atomic=False,
arrays,noun,3.29,atomic=False,
arrears,noun,3.05,atomic=False,
arrest,noun,4.55,atomic=False,
arrested,verb,4.64,atomic=False,
arresting,verb,3.5,atomic=False,
arrests,noun,3.74,atomic=False,
arrival,noun,4.44,atomic=False,
arrivals,noun,3.48,atomic=False,
arrive,verb,4.38,atomic=False,
arrived,verb,4.79,atomic=False,
arrives,verb,4.11,atomic=False,
arriving,verb,4.16,atomic=False,
arrogance,noun,3.55,atomic=False,
arrogant,adj,3.74,atomic=False,
arrow,noun,4.13,atomic=False,
arrowhead,noun,2.86,atomic=False,
arrows,noun,3.8,atomic=False,
arroyo,noun,2.95,atomic=False,
ars,noun,3.22,atomic=True,
arse,noun,3.57,atomic=False,
arsenal,noun,4.31,atomic=False,
arsenals,noun,2.6,atomic=False,
arsenic,noun,3.23,atomic=False,
arson,noun,3.4,atomic=False,
art,noun,5.29,atomic=True,
artefact,noun,2.7,atomic=False,
artefacts,noun,3.19,atomic=False,
arterial,adj,3.25,atomic=False,
arteries,noun,3.46,atomic=False,
artery,noun,3.65,atomic=True,
artful,adj,2.88,atomic=False,
artfully,adv,2.67,atomic=False,
arthritis,noun,3.61,atomic=False,
artichoke,noun,2.73,atomic=False,
article,noun,5.09,atomic=False,
articles,noun,4.71,atomic=False,
artifact,noun,3.41,atomic=False,
artifacts,noun,3.72,atomic=False,
artillery,noun,3.96,atomic=False,
artisan,noun,3.26,atomic=False,
artisans,noun,3.25,atomic=False,
artist,noun,4.8,atomic=True,
artiste,noun,2.84,atomic=True,
artistes,noun,2.67,atomic=True,
artistic,adj,4.17,atomic=False,
artistry,noun,3.12,atomic=True,
artists,noun,4.67,atomic=True,
arts,noun,4.7,atomic=True,
artwork,noun,4.11,atomic=False,
artworks,noun,3.38,atomic=False,
arty,adj,2.99,atomic=True,
asbestos,noun,3.54,atomic=False,
ascend,verb,3.24,atomic=False,
ascendant,noun,2.87,atomic=False,
ascended,verb,3.3,atomic=False,
ascending,noun,3.31,atomic=False,
ascends,verb,2.68,atomic=False,
ascension,noun,3.34,atomic=False,
ascent,noun,3.42,atomic=False,
ascertain,verb,3.29,atomic=False,
ascetic,noun,2.81,atomic=False,
ascot,noun,3.06,atomic=False,
ascribe,verb,2.75,atomic=False,
ascribed,verb,3.04,atomic=False,
asexual,adj,2.91,atomic=False,
ash,noun,4.16,atomic=True,
ashamed,adj,4.06,atomic=True,
ashes,noun,3.93,atomic=False,
ashore,adv,3.52,atomic=True,
ashram,noun,2.92,atomic=True,
ashtray,noun,2.72,atomic=False,
aside,noun,4.59,atomic=True,
ask,verb,5.34,atomic=True,
asked,verb,5.3,atomic=True,
askew,adj,2.72,atomic=True,
asking,noun,4.96,atomic=False,
asks,verb,4.44,atomic=True,
asleep,adj,4.36,atomic=True,
asp,noun,3.05,atomic=True,
asparagus,noun,3.25,atomic=False,
aspect,noun,4.41,atomic=False,
aspects,noun,4.5,atomic=False,
aspen,noun,3.43,atomic=False,
asphalt,noun,3.53,atomic=False,
aspirant,noun,2.62,atomic=False,
aspirants,noun,2.68,atomic=False,
aspirated,verb,2.61,atomic=False,
aspire,verb,3.47,atomic=False,
aspired,verb,2.83,atomic=False,
aspires,verb,2.81,atomic=False,
aspirin,noun,3.34,atomic=False,
aspiring,verb,3.56,atomic=False,
ass,noun,5.0,atomic=True,
assailant,noun,3.09,atomic=False,
assassin,noun,3.66,atomic=False,
assassins,noun,3.42,atomic=False,
assault,noun,4.44,atomic=False,
assaulted,verb,3.75,atomic=False,
assaults,noun,3.48,atomic=False,
assay,noun,3.28,atomic=False,
assays,noun,2.99,atomic=False,
assemble,verb,3.64,atomic=False,
assembled,verb,3.96,atomic=False,
assembler,noun,2.69,atomic=False,
assembles,verb,2.66,atomic=False,
assembly,noun,4.61,atomic=False,
assent,noun,3.03,atomic=False,
assert,verb,3.62,atomic=False,
asserted,verb,3.59,atomic=False,
asserting,verb,3.35,atomic=False,
assertion,noun,3.63,atomic=False,
assertive,adj,3.19,atomic=False,
asserts,verb,3.38,atomic=False,
asses,noun,3.79,atomic=False,
assess,verb,4.07,atomic=False,
assessed,verb,3.9,atomic=False,
assesses,verb,2.93,atomic=False,
assessing,verb,3.74,atomic=False,
assessor,noun,2.88,atomic=False,
assessors,noun,2.65,atomic=False,
asset,noun,4.23,atomic=False,
assets,noun,4.56,atomic=False,
asshole,noun,4.34,atomic=False,
assholes,noun,3.71,atomic=False,
assign,verb,3.66,atomic=False,
assigned,verb,4.39,atomic=False,
assigning,noun,3.28,atomic=False,
assigns,verb,3.23,atomic=False,
assist,noun,4.42,atomic=False,
assistant,noun,4.72,atomic=False,
assisted,verb,4.1,atomic=False,
assisting,verb,3.79,atomic=False,
assists,noun,4.03,atomic=False,
associate,noun,4.39,atomic=False,
assorted,verb,3.28,atomic=False,
assuage,verb,2.63,atomic=False,
assume,verb,4.57,atomic=False,
assumed,verb,4.39,atomic=False,
assumes,verb,3.78,atomic=False,
assuming,verb,4.23,atomic=False,
assurance,noun,3.81,atomic=False,
assure,verb,4.06,atomic=False,
assured,verb,4.07,atomic=False,
assuredly,adv,2.78,atomic=False,
assures,verb,3.23,atomic=False,
assuring,verb,3.12,atomic=False,
aster,noun,2.81,atomic=True,
asterisk,noun,3.05,atomic=False,
asteroid,noun,3.56,atomic=False,
asteroids,noun,3.2,atomic=False,
asthma,noun,3.73,atomic=False,
asthmatic,noun,2.63,atomic=False,
astounded,verb,2.94,atomic=False,
astral,adj,3.13,atomic=False,
astray,adv,3.13,atomic=True,
astride,adv,2.62,atomic=True,
astrology,noun,3.38,atomic=False,
astronaut,noun,3.6,atomic=False,
astronomy,noun,3.63,atomic=False,
astute,adj,3.1,atomic=False,
asunder,adj,2.6,atomic=False,
asylum,noun,3.99,atomic=False,
asymmetry,noun,2.88,atomic=False,
ate,noun,4.34,atomic=True,
atelier,noun,2.82,atomic=False,
atheism,noun,3.45,atomic=False,
atheist,noun,3.62,atomic=False,
atheists,noun,3.34,atomic=False,
athlete,noun,4.11,atomic=False,
athletes,noun,4.34,atomic=False,
athletic,adj,4.12,atomic=False,
athletics,noun,3.82,atomic=False,
atlas,noun,3.8,atomic=False,
atoll,noun,2.85,atomic=True,
atom,noun,3.72,atomic=True,
atomic,adj,3.98,atomic=False,
atoms,noun,3.75,atomic=True,
atone,verb,2.86,atomic=True,
atonement,noun,3.09,atomic=False,
atop,adv,3.63,atomic=True,
atrial,adj,2.96,atomic=False,
atrium,noun,3.12,atomic=False,
atrocious,adj,3.14,atomic=False,
atrocity,noun,3.03,atomic=False,
atrophy,noun,2.97,atomic=False,
attach,verb,3.75,atomic=False,
attached,verb,4.52,atomic=False,
attaches,noun,3.11,atomic=False,
attaching,verb,3.26,atomic=False,
attack,noun,5.09,atomic=False,
attacked,verb,4.52,atomic=False,
attacker,noun,3.59,atomic=False,
attackers,noun,3.51,atomic=False,
attacking,verb,4.29,atomic=False,
attacks,noun,4.68,atomic=False,
attain,verb,3.6,atomic=False,
attained,verb,3.57,atomic=False,
attaining,verb,3.18,atomic=False,
attains,verb,2.81,atomic=False,
attempt,noun,4.85,atomic=False,
attempted,verb,4.42,atomic=False,
attempts,noun,4.5,atomic=False,
attend,verb,4.55,atomic=False,
attendant,noun,3.6,atomic=False,
attended,verb,4.47,atomic=False,
attendee,noun,2.72,atomic=False,
attendees,noun,3.55,atomic=False,
attending,noun,4.31,atomic=False,
attends,verb,3.49,atomic=False,
attention,noun,5.11,atomic=False,
attentive,adj,3.3,atomic=False,
attest,verb,3.25,atomic=False,
attested,verb,3.16,atomic=False,
attic,noun,3.63,atomic=False,
attire,noun,3.49,atomic=False,
attitude,noun,4.58,atomic=False,
attitudes,noun,4.01,atomic=False,
attorney,noun,4.69,atomic=False,
attorneys,noun,4.01,atomic=False,
attract,verb,4.2,atomic=False,
attracted,verb,4.31,atomic=False,
attracts,verb,3.63,atomic=False,
attribute,noun,3.77,atomic=False,
attrition,noun,3.16,atomic=False,
attuned,verb,2.88,atomic=False,
atypical,adj,3.12,atomic=False,
auburn,adj,3.72,atomic=True,
auction,noun,4.27,atomic=False,
auctioned,verb,3.04,atomic=False,
auctions,noun,3.45,atomic=False,
audacious,adj,2.95,atomic=False,
audacity,noun,3.27,atomic=False,
audible,noun,3.45,atomic=False,
audience,noun,4.73,atomic=False,
audiences,noun,4.02,atomic=False,
audio,noun,4.47,atomic=False,
audit,noun,4.04,atomic=False,
audited,verb,3.13,atomic=False,
auditing,verb,3.26,atomic=False,
audition,noun,3.77,atomic=False,
auditions,noun,3.4,atomic=False,
auditor,noun,3.48,atomic=False,
auditors,noun,3.25,atomic=False,
auditory,adj,3.25,atomic=False,
audits,noun,3.29,atomic=False,
auger,noun,2.77,atomic=True,
augment,verb,3.19,atomic=False,
augmented,verb,3.5,atomic=False,
august,noun,5.1,atomic=False,
auld,adj,2.94,atomic=True,
aunt,noun,4.16,atomic=True,
auntie,noun,3.3,atomic=False,
aunts,noun,3.21,atomic=True,
aunty,noun,3.16,atomic=False,
aura,noun,3.52,atomic=False,
aural,adj,2.78,atomic=False,
aurora,noun,3.73,atomic=False,
auspices,noun,3.22,atomic=False,
austere,adj,3.0,atomic=False,
austerity,noun,3.41,atomic=False,
authentic,adj,4.04,atomic=False,
author,noun,4.95,atomic=False,
authored,verb,3.49,atomic=False,
authoring,verb,2.74,atomic=False,
authorise,verb,2.79,atomic=False,
authority,noun,4.81,atomic=False,
authorize,verb,3.38,atomic=False,
authors,noun,4.49,atomic=False,
autism,noun,3.97,atomic=True,
autistic,adj,3.43,atomic=False,
auto,noun,4.48,atomic=False,
autocracy,noun,2.62,atomic=False,
autograph,noun,3.49,atomic=False,
automaker,noun,2.64,atomic=False,
automata,noun,2.91,atomic=False,
automate,verb,3.08,atomic=False,
automated,verb,3.91,atomic=False,
automatic,noun,4.36,atomic=False,
automaton,noun,2.68,atomic=False,
autonomic,adj,2.73,atomic=False,
autonomy,noun,3.86,atomic=False,
autopilot,noun,3.16,atomic=False,
autopsies,noun,2.63,atomic=False,
autopsy,noun,3.57,atomic=False,
autos,noun,3.12,atomic=False,
autosomal,adj,2.62,atomic=False,
autumn,noun,4.26,atomic=False,
autumnal,adj,2.76,atomic=False,
auxiliary,noun,3.74,atomic=False,
avail,noun,3.59,atomic=True,
available,adj,5.28,atomic=False,
avalanche,noun,3.48,atomic=True,
avatar,noun,3.69,atomic=True,
avatars,noun,2.96,atomic=True,
avenge,verb,3.25,atomic=True,
avenged,verb,2.96,atomic=True,
avenger,noun,3.09,atomic=True,
avengers,noun,3.78,atomic=True,
avenging,verb,2.75,atomic=False,
avenue,noun,4.43,atomic=False,
avenues,noun,3.5,atomic=False,
average,noun,5.16,atomic=False,
averaged,verb,3.85,atomic=False,
averages,noun,3.64,atomic=False,
averaging,verb,3.73,atomic=False,
averse,adj,3.06,atomic=True,
aversion,noun,3.25,atomic=False,
avert,verb,3.14,atomic=True,
averted,verb,3.07,atomic=False,
